-0.00054721,-0.00094669,-0.0016344,-0.00046887,0.00024302,5.477e-05
-0.00053634,-0.0009279,-0.0016019,-0.00045957,0.0002382,5.3682e-05
-0.0005257,-0.00090947,-0.0015701,-0.00045044,0.00023347,5.2617e-05
-0.00051526,-0.00089142,-0.0015389,-0.0004415,0.00022883,5.1572e-05
-0.00050503,-0.00087372,-0.0015084,-0.00043273,0.00022429,5.0548e-05
-0.000495,-0.00085637,-0.0014784,-0.00042414,0.00021984,4.9545e-05
-0.00048517,-0.00083937,-0.0014491,-0.00041572,0.00021547,4.8561e-05
-0.00047554,-0.0008227,-0.0014203,-0.00040747,0.00021119,4.7597e-05
-0.0004661,-0.00080637,-0.0013921,-0.00039938,0.000207,4.6652e-05
-0.00045685,-0.00079036,-0.0013645,-0.00039145,0.00020289,4.5726e-05
-0.00044778,-0.00077467,-0.0013374,-0.00038368,0.00019886,4.4818e-05
-0.00043889,-0.00075929,-0.0013108,-0.00037606,0.00019492,4.3928e-05
-0.00043017,-0.00074421,-0.0012848,-0.00036859,0.00019105,4.3056e-05
-0.00042163,-0.00072944,-0.0012593,-0.00036127,0.00018725,4.2201e-05
-0.00041326,-0.00071496,-0.0012343,-0.0003541,0.00018353,4.1363e-05
-0.00040506,-0.00070076,-0.0012098,-0.00034707,0.00017989,4.0542e-05
-0.00039702,-0.00068685,-0.0011858,-0.00034018,0.00017632,3.9737e-05
-0.00038913,-0.00067321,-0.0011622,-0.00033343,0.00017282,3.8948e-05
-0.00038141,-0.00065985,-0.0011392,-0.00032681,0.00016939,3.8175e-05
-0.00037383,-0.00064675,-0.0011165,-0.00032032,0.00016602,3.7417e-05
-0.00036641,-0.00063391,-0.0010944,-0.00031396,0.00016273,3.6674e-05
